marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date
US,872357,RIMMGPUDK1D9H,B00UURS97Y,596037672,For Hyundai Veloster 2012-2013 Android 4.4 Car DVD Player GPS Navigation Stereo with WIFI/ DVD/CD/MP3/MP4/USB/SD/AM/FM/RDS Radio/Hands Free Bluetooth/Steering Wheel Control/iPhone/iPod Controls/ Free Rear View Camera & Map Card As Gift,Mobile_Electronics,1,1,1,N,Y,have to pay $300 in labor (cheapest place within 100 miles of my house) don't waste your time with this it's more hassle than it,"Waited almost a month to receive it, once it came in I paid an installer to put it in for me and turns out the harness it comes with doesn't support the stock harness and it's impossible to get sound from it unless you re wire the whole car in addition you loose the subwoofer, have to pay $300 in labor (cheapest place within 100 miles of my house) don't waste your time with this it's more hassle than it's worth !!!!",2015-07-28
US,32536543,R3TRBIZKBFGU4M,B0074B85R8,123244935,AirFlow Technology 1000-0108 Seat Barricade - Black,Mobile_Electronics,1,0,0,N,Y,not so great,They were too big to fit my CRV...could not use them.,2015-07-28
US,30336950,R5357YESM3OXT,B00OZ96T34,162996684,"Connetech® X3s Multi Color Flash LED Light Wireless Bluetooth 3.0 Speaker Portable Stereo Surround Sound Box Speaker Built in Speakerphone 5 Hours 800mah Rechargeable Battery 3.5mm Audioport LED Light Indicator Dual Accoustic Mini Sound Pod Portable, Hands-free Speaker Support Fm Tf Card for Android Smartphone Cellphone Mobile Phone Iphone, Ipad, Ipod, Macbook, Samsung Galaxy S4 and S3, Galaxy No",Mobile_Electronics,3,1,1,N,Y,Three Stars,Did not come with any instructions. Having to figure it out or go online to find information.,2015-07-28
US,4346695,R1QXDK4KA2YFFD,B00Y0II3L6,515995427,Whitelabel® MusicStone Bluetooth 4.0 Wireless NFC Speaker with Speakerphone Portable Speaker High Quaility Sound with Aluminium Case Built in Mic 20w Audio Output From Dual 10w Drivers,Mobile_Electronics,5,0,1,N,Y,this is a great speaker. It sounds great and I got a ...,this is a great speaker.  It sounds great and I got a great deal on it.  I would recommend this product.,2015-07-28
US,22488015,R29BIF766C698,B0094OB5BQ,243683641,Everydaysource BLUE GREEN TPU GEL HARD SOFT SKIN GEL CASE+PROTECTOR Compatible With iPodTOUCH 3G 3rd 2G 2,Mobile_Electronics,5,0,0,N,Y,they all worked good for a while buty i upgraded to ipod 4 ...,they all worked good for a while buty i upgraded to ipod 4 so i dont use alot... but still good for ipod2/3 i dropped my ipod 3 multiple times in green case on face and not 1 scratch!,2015-07-28
US,9967243,R1HS878Q30SO10,B007MJD5LI,622601772,"eForCity Leather Case for Barnes and Noble Nook 2 / Simple Touch, Red",Mobile_Electronics,5,0,0,N,Y,Great Product!!!,Works really well!! Well made and stylish!!!,2015-07-28
US,44355821,R12M55Z8FZ36MR,B00MDY3562,64260162,"TOYOTA CAMRY SUN VISOR REPAIR KIT FOR 2007, 2008, 2009, 2010, 2011. GO TO CamryVisorRepair.Com",Mobile_Electronics,4,0,0,N,Y,... but the instructions explained everything and I am very pleased!,I wasn't entirely sure I could do it but the instructions explained everything and I am very pleased!,2015-07-28
US,40117527,R1FNYSEDO7KY7L,B00QERR5CY,82850235,iXCC Multi pack Lightning cable,Mobile_Electronics,5,0,0,N,Y,They work great!!,Purchased a bunch of these to accompany power banks for a giveaway. They work great!!!,2015-07-28
US,13028984,R1OMCP6ITVOPXJ,B00NHICNSE,511432299,Xiaoshenlong Car Auto Backup Rear View Camera For Toyota Camry/Lexus/Harrier/Ipsum/Aversis Verso,Mobile_Electronics,5,0,0,N,Y,Camry backup camera and license plate light assembly.,"Back up camera and license plate light in one unit. Removing the old Camry license plate light was a royal pain but the combo unit fit perfectly.  My license plate frame stuck out and partially blocked the camera but 5 minutes with a grinder and the frame no longer sticks out.  The assembly was all plastic and did not appear to be very strong but once installed, the unit fit and worked as advertised.<br />The image is clear and has markings for distance but not sure how accurate.  Does what it is supposed to do--gives a clear image of whats behind the car when in reverse.",2015-07-28
US,16801686,RWCL4YE4CJU3C,B00JJW0U00,558457854,Beats by Dr. Dre Pill XL Metallic Sky Portable Bluetooth Speaker,Mobile_Electronics,5,0,0,N,Y,Five Stars,ok,2015-07-28
US,12587061,R2J14LAL985GMR,B00KW3XNUE,219920841,Magicfly Wireless RF Item Locator Key Finder 1 RF Transmitter and 6 Receivers,Mobile_Electronics,5,0,0,N,Y,It works great. It is louder than I was expecting,I seem to loose keys some times and decided to try this out. It works great. It is louder than I was expecting. I am quite pleased with this product.,2015-07-28
US,142673,RX5D7CZIBAGYC,B010CIQU44,9866473,"BOYON Portable Outdoor Pill Speaker Loud Sound Bluetooth Speaker Wireless Rechargable Pill Speakers for Smartphone, Computer, Pad Bluetooth Device Music Listening Outside Individal Speakers for Kid, Friends, Family",Mobile_Electronics,5,1,4,N,Y,Five Stars,Really love this little speaker. So much sound from this small speaker. Very prompt delivery.,2015-07-28
US,12848076,R1Y0CQNHTKI77V,B00LAG4HN4,536367292,"iXCC Element II Lightning Cable 6ft, iPhone Charger, for iPhone 7 6s 6 Plus, SE 5s 5c 5, iPad Air 2 Pro, iPad mini 2 3 4, iPad 4th Gen [Apple MFi Certified](White and Black)",Mobile_Electronics,4,0,0,N,Y,Four Stars,Seems sturdy but wire is stiff compared to other cables,2015-07-28
US,19179385,R3JQAX7NP49PRY,B00J46XO9U,744008282,"iXCC Lightning Cable 3ft, iPhone charger, for iPhone X, 8, 8 Plus, 7, 7 Plus, 6s, 6s Plus, 6, 6 Plus, SE 5s 5c 5, iPad Air 2 Pro, iPad mini 2 3 4, iPad 4th Gen [Apple MFi Certified](Black and White)",Mobile_Electronics,5,0,0,N,Y,Great product,No problems with these chargers. Seems to charge my phone very fast!,2015-07-28
US,43046520,R292OFAQRY8NHQ,B008OGE8W8,349087742,KaysCase Slim Hard Shell Cover Case for Apple iPod Touch 5 5th Generation,Mobile_Electronics,4,0,0,N,Y,Loved this case look and feel.,"Loved this case and feel. I also like that didn't put a piece of plastic on the front side of the volume buttons. Decent protection, but not much as expected. This is mostly for scratch resistance and minimal protection. If you buy it knowing looking for that you won't be disappointed.",2015-07-28
US,20361200,R1FP3VHIGA1CVH,B00CEYM0S0,650966407,Dual Camera Lens Car DVR Vehicle Night Vision GPS Drive Route G-sensor X6000,Mobile_Electronics,5,0,0,N,Y,Five Stars,AAA+++,2015-07-28
US,1060210,R3Q88QU3W9R31Y,B00HR0ZTD4,772901687,"Fm Transmitter, Keedox Car Radio Transmitter Car kit with 3.5mm Aux Audio Input, Car Charger Adapter for Apple iPhone 6s Plus, 6s, Samsung and More",Mobile_Electronics,1,1,1,N,Y,Broke too soon,Got this in Feb very light use and it stopped working a few weeks ago. Not sure I can recommend it based on short life.,2015-07-28
US,29058008,R331JTPNW3WG9N,B0107N5VK8,906816340,CN-WORLD Apple Watch 38mm/42mm Aluminum Solid Stainless Steel Metal Sport Band Replacement iWatch Strap Watchband,Mobile_Electronics,5,0,0,N,Y,Five Stars,It was exactly what I wanted,2015-07-28
US,3508553,R22J6RXQJFF51E,B00QK5KHUC,609974423,Goldseller Orange Slim 8gb Mp3/mp4 (Zf-08) Music Video Media Player with Videos | Music | Pictures | Ebooks | Voice Recording + More,Mobile_Electronics,2,0,0,N,Y,Disappointed,"Stores and plays music but navigational buttons are nonsensical  (up is select, left is down, right is up, etc.), it's not very durable and the music sometimes turns to white noise. In my opinion not worth 17$",2015-07-28
US,10335774,R2RAGZ4AXFQT8F,B00XP3P1TY,639058365,"GJT®2.5"" Hd Car LED Ir Vehicle DVR Road Dash Video Camera Recorder Traffic Dashboard Camcorder - LCD 270° Whirl 6 LED Recorder Camera",Mobile_Electronics,1,0,1,N,Y,I have been trusting Amazon until now.,"It might be 1080p, definitely with a lot of snowflakes. The sound is 80% noise. The battery is not dead yet, it lasts a few minutes after each charge. Amazon, do you care about your reputation?",2015-07-28
US,22663692,R169ZUUST6Q49Y,B0090YIF68,658058123,Power Acoustik Akit2 2 Gauge Car Audio Complete Amplifier Amp Wiring Kit,Mobile_Electronics,5,0,0,N,Y,Rocking amp,Amp sounds great and plenty of power for my truck.,2015-07-28
US,25359193,R3FJT7GQU7DONU,B00VG3V7WU,926369016,Digital Alcohol Breath Tester Analyzer Detector,Mobile_Electronics,4,0,0,N,Y,Whistle before you drive.,"It is as effective as any other on the market. Price is right for what you get. The fifth star was not attained due to a false positve and I had to try again afler indication a .05% when I did not have anything in my system. The second attempt read an accurate, 0.00%.<br /><br />One more thing; you must take a very deep breath and release the air into the top of the device. It is around ten seconds until test stops for results to be displayed. You can just stop blowing into the device or take a short breath and continue for 3-4 more seconds. This is just my experience.<br /><br />I have teenagers and I never had to use it to get the truth out of them since this a mental deterrent. Well, has a couple of years until 21, the others are over the legal age to consume. I use it more for driving suspicions. So I bought them each a device to test friends, etc. FYI: The best results come from blowing into the device as if your lips where positioned for whistling. Hope this helps someone. Terry",2015-07-28
US,206334,R2GHYOZZEWSKZ9,B00K5SV6GO,196966800,USB Sport Wireless Handsfree Headset Headphone Earphone MP3 Player Black (Blue),Mobile_Electronics,5,0,0,N,Y,I put in a sd card with my favorite music and walk daily enjoying my music to the,these head phones have exceeded my expectations. I put in a sd card with my favorite music and walk daily enjoying my music to the fullest,2015-07-28
US,1892236,R1W6ZSTM7X7QIU,B00MFM8AUI,570563566,"Lumsing&reg; Portable NFC Bluetooth Speaker,Rechargeable Battery Powerful Sound Bass System for iPhone iPad MP3 Player Smartphones Laptop",Mobile_Electronics,4,0,0,N,Y,Will take a little effort to adjust to.,"It's a good quality speaker, even at high volumes.<br /><br />The biggest downside are the combined volume and skip/rewind buttons. To change volume you must long press the buttons and listen for the change in sound intensity, don't press for long enough an you restart or skip the song. That can be annoying until you master the buttons.<br /><br />Another is the voice. It doesn't change volume so it will always be loud and have an *interesting* accent. Luckily, once it's turned on and paired, you won't hear it much more.",2015-07-28
US,40567057,R1OFR1HAVBBLVB,B00FI206XG,395822856,SeaWorthy SEAINSTALLB Automatic Radio Cover & Shroud - Black,Mobile_Electronics,2,0,0,N,Y,Two Stars,Had to cut a much bigger hole..,2015-07-28
US,15219533,R2M7CST423XRW8,B00C9B32J4,792244709,Fotga Newest V8.00.034 MINI VCI for TOYOTA TIS Techstream Diagnostic Cable & Software,Mobile_Electronics,5,1,1,N,Y,Invaluable tool for a Prius!,"Where do I begin?  I had a Prius that became very 'ill' after being in a window tinting shop, and I took it into a dealer who said it was going to be a 3K new ECU part, and took it to another dealer who said it was the LF Wheel Sensor as my prius was throwing constant strange codes.  After I received this and started clearing the codes I got to the root of the problem, saved me over three grand alone by using the mini VCI!  Recommend it for all Prius owners to have this, it is an invaluable tool, and you can do all sorts of health checks with it!",2015-07-28
US,21259324,RDXLJIJE7Q6NC,B00JQM242K,514289406,IMC Audio Inline ANL Fuse Holder 0 2 4 Gauge + 200 Amp ANL Fuse,Mobile_Electronics,5,0,0,N,Y,Five Stars,Works as expected,2015-07-28
US,49244637,R1GXDMEOKUSH7M,B009A5EKHU,484506677,Apple Ipod Touch Loop Zml - White\Black (Latest Model - Launched Sept 2012),Mobile_Electronics,4,2,2,N,Y,But I can see why Apple discontinued the loop attachment on the new 6th-generation iPod touch - they break just a bit too easily,"This is my second replacement set I've bought, so I'm now on my fourth iPod Touch Loop in three years.  They last reasonably long but if the strap catches on something it can snap, and the connection point wears out in time.  The Loop is very flat and elegantly designed, and its maybe the only feature the iPod touch has that the iPhone doesn't, perhaps because they're frequently used as a stand-in for a point-and-shoot camera.  But I can see why Apple discontinued the loop attachment on the new 6th-generation iPod touch - they break just a bit too easily.  Still I recommend having one - it makes it much easier not to drop it accidentally.",2015-07-28
US,194479,R36XW17VRETMXG,B00XP3P1TY,639058365,"GJT®2.5"" Hd Car LED Ir Vehicle DVR Road Dash Video Camera Recorder Traffic Dashboard Camcorder - LCD 270° Whirl 6 LED Recorder Camera",Mobile_Electronics,5,1,1,N,Y,It is small but good. Very good shopping experience.,The camera came in just 8 days! I thought that maybe I need to wait for 2 weeks. How fast it is. The picture quality is good enough for me. Use it at night and the picture is fine. It is small but good. Very good shopping experience.,2015-07-28
US,3453929,R2CVMVOSH9512N,B00G8QYKOC,148229103,Panasonic Wes9063pc Foil For Es8092 8095 8096,Mobile_Electronics,3,0,0,N,Y,Three Stars,I mis read. I thought I was getting blades,2015-07-28
US,27651044,R1R732JX5ROZ8E,B00B0XK59C,519781135,HDE 150 1800Hz Silver Portable Mini Music Angel Speaker w/ Mini SD Card Slot USB or 5V/1000mA AC Adapter powered,Mobile_Electronics,1,1,1,N,Y,One Star,It doesn't work and I'm disappointed,2015-07-28
US,41284770,RSIW04ZCXODDK,B00H4IUEJI,978384940,Generic WY-A1 Universal GPS Speedometer with Over Speed Warning,Mobile_Electronics,5,0,0,N,Y,I love it,works the way it suppose to,2015-07-28
US,20361200,R23C5JHCF23XZP,B00O7I0X6C,357563267,"X9000 720P Dual-camera 2.7"" 16:9 TFT Screen Car Drive Recorder with Night Vision (Silver)",Mobile_Electronics,5,0,0,N,Y,Five Stars,AAA+++,2015-07-28
US,10094464,RG98P1RLYQI0W,B00MH85BLQ,410650827,"DashCam Full HD 1080P 1920x1080 H.264 G1W 2.7"" LCD Car DVR Dashboard Camera Recorder with G-sensor Night Vision Motion & Detection Wide Degree 120 4X Zoom",Mobile_Electronics,4,0,0,N,Y,Four Stars,"very quick shipping, just as described",2015-07-28
US,14237546,RQAGMOHN0DIOZ,B002380DW2,569564388,Speedo Aquabeat 2GB MP3 Player - LZR limited edition,Mobile_Electronics,1,0,0,N,N,Junk,This is a piece of crap. I used it a few times and now it's broke. Speedo won't stand by their products,2015-07-28
US,49249866,R1R24S35Y2WWMM,B00OXL4I96,658033518,"Vehicle Backup Camera/Monitor System - Esky? 100% Waterproof HD 180 Degree Viewing Angle Night Vision Anti-Fog Car Backup Camera + 4.3"" TFT LCD Portable Adjustable Rear View Monitor Screen",Mobile_Electronics,4,1,2,N,Y,A very good value,"This product was excellent for the price. A very good value. It was fairly easy to install, much easier than I thought it would be. The only negative thing I can say about it is that I wish that you could adjust the monitor left to right. The picture doesn't appear as clear unless you're looking straight into the monitor.",2015-07-28
